siRNA_reference,number
Ref_103463,0
Ref_103464,0
Ref_103465,0
Ref_103466,0
Ref_103467,0
Ref_103468,0
Ref_103469,0
Ref_103470,0
Ref_103471,0
Ref_103472,0
Ref_103473,0
Ref_103474,0
Ref_103475,0
Ref_103476,0
Ref_103477,0
Ref_103478,0
Ref_103479,0
Ref_103480,0
Ref_103481,0
Ref_103482,0
Ref_103483,0
Ref_103484,2
Ref_103485,0
Ref_103486,0
Ref_103487,0
Ref_103488,0
Ref_103489,0
Ref_103490,0
Ref_103491,0
Ref_103492,0
Ref_103493,0
Ref_103494,0
Ref_103495,0
Ref_103496,0
Ref_103497,0
Ref_103498,0
Ref_103499,0
Ref_103500,0
Ref_103501,0
Ref_103502,0
Ref_103503,0
Ref_103504,0
Ref_103505,0
Ref_103506,0
Ref_103507,0
Ref_103508,0
Ref_103509,0
Ref_103510,0
Ref_103511,0
Ref_103512,0
Ref_103513,0
Ref_103514,0
Ref_103515,0
Ref_103516,0
Ref_103517,0
Ref_103518,0
Ref_103519,0
Ref_103520,0
Ref_103521,1
Ref_103522,0
Ref_103523,0
Ref_103524,0
Ref_103525,0
Ref_103526,0
Ref_103527,0
Ref_103528,0
Ref_103529,0
Ref_103530,0
Ref_103531,0
Ref_103532,0
Ref_103533,0
Ref_103534,0
Ref_103535,0
Ref_103536,0
Ref_103537,0
Ref_103538,0
Ref_103539,0
Ref_103540,0
Ref_103541,0
Ref_103542,0
Ref_103543,0
Ref_103544,0
Ref_103545,0
Ref_103546,0
Ref_103547,0
Ref_103548,0
Ref_103549,0
Ref_103550,0
Ref_103551,0
Ref_103552,0
Ref_103553,0
Ref_103554,0
Ref_103555,0
Ref_103556,0
Ref_103557,0
Ref_103558,0
Ref_103559,0
Ref_103560,0
Ref_103561,0
Ref_103562,0
Ref_103563,0
Ref_103564,0
Ref_103565,0
Ref_103566,0
Ref_103567,0
Ref_103568,0
Ref_103569,0
Ref_103570,0
Ref_103571,0
Ref_103572,0
Ref_103573,0
Ref_103574,0
Ref_103575,0
Ref_103576,0
Ref_103577,0
Ref_103578,0
Ref_103579,0
Ref_103580,0
Ref_103581,0
Ref_103582,0
Ref_103583,0
Ref_103584,0
Ref_103585,0
Ref_103586,0
Ref_103587,0
Ref_103588,0
Ref_103589,0
Ref_103590,0
Ref_103591,0
Ref_103592,0
Ref_103593,0
Ref_103594,0
Ref_103595,0
Ref_103596,0
Ref_103597,0
Ref_103598,0
Ref_103599,0
Ref_103600,0
Ref_103601,0
Ref_103602,0
Ref_103603,0
Ref_103604,0
Ref_103605,0
Ref_103606,0
Ref_103607,0
Ref_103608,0
Ref_103609,0
Ref_103610,0
Ref_103611,0
Ref_103612,0
Ref_103613,0
Ref_103614,0
Ref_103615,0
Ref_103616,0
Ref_103617,0
Ref_103618,0
Ref_103619,0
Ref_103620,0
Ref_103621,0
Ref_103622,0
Ref_103623,0
Ref_103624,0
Ref_103625,0
Ref_103626,0
Ref_103627,1
Ref_103628,0
Ref_103629,0
Ref_103630,0
Ref_103631,0
Ref_103632,0
Ref_103633,0
Ref_103634,0
Ref_103635,0
Ref_103636,0
Ref_103637,0
Ref_103638,0
Ref_103639,0
Ref_103640,0
Ref_103641,0
Ref_103642,0
Ref_103643,0
Ref_103644,0
Ref_103645,0
Ref_103646,0
Ref_103647,0
Ref_103648,0
Ref_103649,0
Ref_103650,0
Ref_103651,0
Ref_103652,0
Ref_103653,0
Ref_103654,0
Ref_103655,0
Ref_103656,0
Ref_103657,0
Ref_103658,0
Ref_103659,0
Ref_103660,0
Ref_103661,0
Ref_103662,2
Ref_103663,0
Ref_103664,0
Ref_103665,0
Ref_103666,0
Ref_103667,0
Ref_103668,0
Ref_103669,0
Ref_103670,0
Ref_103671,0
Ref_103672,0
Ref_103673,0
Ref_103674,0
Ref_103675,0
Ref_103676,0
Ref_103677,0
Ref_103678,0
Ref_103679,0
Ref_103680,0
Ref_103681,0
Ref_103682,0
Ref_103683,0
Ref_103684,0
Ref_103685,1
Ref_103686,0
Ref_103687,0
Ref_103688,0
Ref_103689,0
Ref_103690,0
Ref_103691,0
Ref_103692,0
Ref_103693,0
Ref_103694,0
Ref_103695,5
Ref_103696,0
Ref_103697,0
Ref_103698,0
Ref_103699,0
Ref_103700,0
Ref_103701,0
Ref_103702,0
Ref_103703,0
Ref_103704,0
Ref_103705,0
Ref_103706,0
Ref_103707,0
Ref_103708,0
Ref_103709,0
Ref_103710,0
Ref_103711,0
Ref_103712,0
Ref_103713,0
Ref_103714,0
Ref_103715,0
Ref_103716,0
Ref_103717,0
Ref_103718,0
Ref_103719,0
Ref_103720,0
Ref_103721,0
Ref_103722,0
Ref_103723,5
Ref_103724,1
Ref_103725,0
Ref_103726,0
Ref_103727,0
Ref_103728,0
Ref_103729,0
Ref_103730,0
Ref_103731,0
Ref_103732,0
Ref_103733,0
Ref_103734,0
Ref_103735,0
Ref_103736,0
Ref_103737,0
Ref_103738,0
Ref_103739,0
Ref_103740,0
Ref_103741,9
Ref_103742,0
Ref_103743,0
Ref_103744,0
Ref_103745,0
Ref_103746,0
Ref_103747,0
Ref_103748,0
Ref_103749,0
Ref_103750,0
Ref_103751,1
Ref_103752,0
Ref_103753,0
Ref_103754,1
Ref_103755,0
Ref_103756,0
Ref_103757,0
Ref_103758,0
Ref_103759,0
Ref_103760,0
Ref_103761,0
Ref_103762,0
Ref_103763,0
Ref_103764,0
Ref_103765,0
Ref_103766,0
Ref_103767,0
Ref_103768,0
Ref_103769,0
Ref_103770,0
Ref_103771,0
Ref_103772,0
Ref_103773,0
Ref_103774,0
Ref_103775,0
Ref_103776,0
Ref_103777,0
Ref_103778,0
Ref_103779,0
Ref_103780,0
Ref_103781,1
Ref_103782,0
Ref_103783,0
Ref_103784,0
Ref_103785,0
Ref_103786,0
Ref_103787,0
Ref_103788,0
Ref_103789,0
Ref_103790,0
Ref_103791,0
Ref_103792,0
Ref_103793,0
Ref_103794,0
Ref_103795,0
Ref_103796,0
Ref_103797,0
Ref_103798,0
Ref_103799,0
Ref_103800,5
Ref_103801,0
Ref_103802,0
Ref_103803,0
Ref_103804,0
Ref_103805,0
Ref_103806,0
Ref_103807,0
Ref_103808,0
Ref_103809,0
Ref_103810,0
Ref_103811,0
Ref_103812,0
Ref_103813,0
Ref_103814,0
Ref_103815,0
Ref_103816,0
Ref_103817,0
Ref_103818,0
Ref_103819,0
Ref_103820,0
Ref_103821,0
Ref_103822,0
Ref_103823,1
Ref_103824,0
Ref_103825,0
Ref_103826,0
Ref_103827,0
Ref_103828,0
Ref_103829,0
Ref_103830,0
Ref_103831,0
Ref_103832,0
Ref_103833,0
Ref_103834,0
Ref_103835,0
Ref_103836,0
Ref_103837,0
Ref_103838,0
Ref_103839,0
Ref_103840,0
Ref_103841,1
Ref_103842,0
Ref_103843,0
Ref_103844,0
Ref_103845,0
Ref_103846,0
Ref_103847,1
Ref_103848,0
Ref_103849,0
Ref_103850,0
Ref_103851,0
Ref_103852,0
Ref_103853,0
Ref_103854,0
Ref_103855,0
Ref_103856,0
Ref_103857,0
Ref_103858,2
Ref_103859,0
Ref_103860,0
Ref_103861,0
Ref_103862,0
Ref_103863,0
Ref_103864,0
Ref_103865,0
Ref_103866,1
Ref_103867,0
Ref_103868,0
Ref_103869,0
Ref_103870,0
Ref_103871,0
Ref_103872,0
Ref_103873,0
Ref_103874,0
Ref_103875,0
Ref_103876,0
Ref_103877,0
Ref_103878,0
Ref_103879,0
Ref_103880,0
Ref_103881,0
Ref_103882,0
Ref_103883,0
Ref_103884,0
Ref_103885,0
Ref_103886,0
Ref_103887,0
Ref_103888,0
Ref_103889,0
Ref_103890,0
Ref_103891,0
Ref_103892,0
Ref_103893,0
Ref_103894,1
Ref_103895,0
Ref_103896,0
Ref_103897,0
Ref_103898,0
Ref_103899,0
Ref_103900,0
Ref_103901,0
Ref_103902,0
Ref_103903,0
Ref_103904,0
Ref_103905,0
Ref_103906,0
Ref_103907,0
Ref_103908,0
Ref_103909,0
Ref_103910,0
Ref_103911,0
Ref_103912,0
Ref_103913,0
Ref_103914,0
Ref_103915,0
Ref_103916,0
Ref_103917,0
Ref_103918,0
Ref_103919,0
Ref_103920,0
Ref_103921,0
Ref_103922,0
Ref_103923,0
Ref_103924,0
Ref_103925,0
Ref_103926,0
Ref_103927,0
Ref_103928,0
Ref_103929,7
Ref_103930,0
Ref_103931,0
Ref_103932,0
Ref_103933,0
Ref_103934,0
Ref_103935,0
Ref_103936,0
Ref_103937,0
Ref_103938,0
Ref_103939,0
Ref_103940,0
Ref_103941,0
Ref_103942,0
Ref_103943,0
Ref_103944,0
Ref_103945,0
Ref_103946,0
Ref_103947,0
Ref_103948,0
Ref_103949,0
Ref_103950,0
Ref_103951,0
Ref_103952,0
Ref_103953,0
Ref_103954,1
Ref_103955,0
Ref_103956,0
Ref_103957,0
Ref_103958,0
Ref_103959,0
Ref_103960,0
Ref_103961,0
Ref_103962,0
Ref_103963,0
Ref_103964,0
Ref_103965,0
Ref_103966,0
Ref_103967,0
Ref_103968,0
Ref_103969,0
Ref_103970,0
Ref_103971,0
Ref_103972,0
Ref_103973,0
Ref_103974,0
Ref_103975,0
Ref_103976,0
Ref_103977,0
Ref_103978,0
Ref_103979,0
Ref_103980,0
Ref_103981,0
Ref_103982,0
Ref_103983,0
Ref_103984,0
Ref_103985,0
Ref_103986,0
Ref_103987,0
Ref_103988,1
Ref_103989,0
Ref_103990,0
Ref_103991,0
Ref_103992,0
Ref_103993,0
Ref_103994,0
Ref_103995,0
Ref_103996,0
Ref_103997,0
Ref_103998,0
Ref_103999,0
Ref_104000,0
Ref_104001,1
Ref_104002,1
Ref_104003,0
Ref_104004,0
Ref_104005,0
Ref_104006,0
Ref_104007,0
Ref_104008,0
Ref_104009,0
Ref_104010,0
Ref_104011,0
Ref_104012,0
Ref_104013,0
Ref_104014,0
Ref_104015,0
Ref_104016,0
Ref_104017,0
Ref_104018,0
Ref_104019,0
Ref_104020,0
Ref_104021,0
Ref_104022,0
Ref_104023,0
Ref_104024,0
Ref_104025,0
Ref_104026,0
Ref_104027,0
Ref_104028,0
Ref_104029,0
Ref_104030,0
Ref_104031,0
Ref_104032,0
Ref_104033,0
Ref_104034,0
Ref_104035,0
Ref_104036,0
Ref_104037,0
Ref_104038,0
Ref_104039,0
Ref_104040,0
Ref_104041,0
Ref_104042,0
Ref_104043,0
Ref_104044,0
Ref_104045,0
Ref_104046,0
Ref_104047,0
Ref_104048,0
Ref_104049,0
Ref_104050,0
Ref_104051,0
Ref_104052,0
Ref_104053,0
Ref_104054,0
Ref_104055,0
Ref_104056,0
Ref_104057,0
Ref_104058,0
Ref_104059,0
Ref_104060,0
Ref_104061,0
Ref_104062,0
Ref_104063,0
Ref_104064,0
Ref_104065,0
Ref_104066,0
Ref_104067,0
Ref_104068,0
Ref_104069,0
Ref_104070,0
Ref_104071,0
Ref_104072,0
Ref_104073,0
Ref_104074,0
Ref_104075,0
Ref_104076,0
Ref_104077,0
Ref_104078,0
Ref_104079,0
Ref_104080,0
Ref_104081,0
Ref_104082,0
Ref_104083,0
Ref_104084,0
Ref_104085,0
Ref_104086,0
Ref_104087,0
Ref_104088,0
Ref_104089,0
Ref_104090,0
Ref_104091,0
Ref_104092,0
Ref_104093,0
Ref_104094,0
Ref_104095,0
Ref_104096,0
Ref_104097,0
Ref_104098,0
Ref_104099,0
Ref_104100,0
Ref_104101,0
Ref_104102,0
Ref_104103,0
Ref_104104,0
Ref_104105,0
Ref_104106,0
Ref_104107,0
Ref_104108,0
Ref_104109,0
Ref_104110,0
Ref_104111,0
Ref_104112,0
Ref_104113,0
Ref_104114,1
Ref_104115,0
Ref_104116,0
Ref_104117,0
Ref_104118,0
Ref_104119,0
Ref_104120,0
Ref_104121,0
Ref_104122,0
Ref_104123,0
Ref_104124,0
Ref_104125,0
Ref_104126,0
Ref_104127,0
Ref_104128,0
Ref_104129,0
Ref_104130,0
Ref_104131,0
Ref_104132,0
Ref_104133,0
Ref_104134,0
Ref_104135,0
Ref_104136,0
Ref_104137,0
Ref_104138,0
Ref_104139,0
Ref_104140,0
Ref_104141,0
Ref_104142,0
Ref_104143,0
Ref_104144,0
Ref_104145,0
Ref_104146,0
Ref_104147,0
Ref_104148,0
Ref_104149,0
Ref_104150,0
Ref_104151,0
Ref_104152,0
Ref_104153,0
Ref_104154,0
Ref_104155,0
Ref_104156,0
Ref_104157,0
Ref_104158,0
Ref_104159,0
Ref_104160,0
Ref_104161,0
Ref_104162,1
Ref_104163,0
Ref_104164,0
Ref_104165,0
Ref_104166,0
Ref_104167,0
Ref_104168,0
Ref_104169,0
Ref_104170,0
Ref_104171,0
Ref_104172,0
Ref_104173,0
Ref_104174,0
Ref_104175,0
Ref_104176,0
Ref_104177,0
Ref_104178,0
Ref_104179,0
Ref_104180,0
Ref_104181,1
Ref_104182,0
Ref_104183,0
Ref_104184,0
Ref_104185,0
Ref_104186,0
Ref_104187,0
Ref_104188,0
Ref_104189,0
Ref_104190,0
Ref_104191,1
Ref_104192,0
Ref_104193,0
Ref_104194,0
Ref_104195,0
Ref_104196,0
Ref_104197,0
Ref_104198,1
Ref_104199,0
Ref_104200,0
Ref_104201,1
Ref_104202,0
Ref_104203,0
Ref_104204,0
Ref_104205,0
Ref_104206,0
Ref_104207,0
Ref_104208,0
Ref_104209,0
Ref_104210,0
Ref_104211,0
Ref_104212,0
Ref_104213,0
Ref_104214,0
Ref_104215,0
Ref_104216,0
Ref_104217,0
Ref_104218,0
Ref_104219,0
Ref_104220,0
Ref_104221,0
Ref_104222,0
Ref_104223,0
Ref_104224,0
Ref_104225,0
Ref_104226,0
Ref_104227,0
Ref_104228,0
Ref_104229,0
Ref_104230,0
Ref_104231,0
Ref_104232,0
Ref_104233,0
Ref_104234,0
Ref_104235,0
Ref_104236,0
Ref_104237,0
Ref_104238,0
Ref_104239,0
Ref_104240,0
Ref_104241,0
Ref_104242,0
Ref_104243,0
Ref_104244,0
Ref_104245,0
Ref_104246,0
Ref_104247,0
Ref_104248,0
Ref_104249,0
Ref_104250,0
Ref_104251,0
Ref_104252,0
Ref_104253,0
Ref_104254,0
Ref_104255,0
Ref_104256,0
Ref_104257,0
Ref_104258,0
Ref_104259,0
Ref_104260,0
Ref_104261,0
Ref_104262,0
Ref_104263,0
Ref_104264,0
Ref_104265,0
Ref_104266,0
Ref_104267,3
Ref_104268,0
Ref_104269,0
Ref_104270,1
Ref_104271,0
Ref_104272,0
Ref_104273,0
Ref_104274,0
Ref_104275,0
Ref_104276,0
Ref_104277,0
Ref_104278,0
Ref_104279,0
Ref_104280,0
Ref_104281,0
Ref_104282,0
Ref_104283,0
Ref_104284,0
Ref_104285,0
Ref_104286,0
Ref_104287,0
Ref_104288,0
Ref_104289,0
Ref_104290,0
Ref_104291,0
Ref_104292,0
Ref_104293,0
Ref_104294,0
Ref_104295,0
Ref_104296,0
Ref_104297,0
Ref_104298,0
Ref_104299,0
Ref_104300,0
Ref_104301,0
Ref_104302,0
Ref_104303,0
Ref_104304,0
Ref_104305,0
Ref_104306,0
Ref_104307,0
Ref_104308,0
Ref_104309,0
Ref_104310,0
Ref_104311,0
Ref_104312,0
Ref_104313,0
Ref_104314,0
Ref_104315,0
Ref_104316,0
Ref_104317,0
Ref_104318,0
Ref_104319,0
Ref_104320,0
Ref_104321,0
Ref_104322,0
Ref_104323,0
Ref_104324,0
Ref_104325,0
Ref_104326,0
Ref_104327,0
Ref_104328,0
Ref_104329,0
Ref_104330,0
Ref_104331,0
Ref_104332,0
Ref_104333,0
Ref_104334,0
Ref_104335,0
Ref_104336,0
Ref_104337,0
Ref_104338,0
Ref_104339,0
Ref_104340,0
Ref_104341,0
Ref_104342,0
Ref_104343,0
Ref_104344,0
Ref_104345,0
Ref_104346,0
Ref_104347,0
Ref_104348,0
Ref_104349,0
Ref_104350,0
Ref_104351,0
Ref_104352,0
Ref_104353,0
Ref_104354,0
Ref_104355,0
Ref_104356,0
Ref_104357,0
Ref_104358,0
Ref_104359,0
Ref_104360,0
Ref_104361,0
Ref_104362,0
Ref_104363,0
Ref_104364,0
Ref_104365,0
Ref_104366,0
Ref_104367,0
Ref_104368,0
Ref_104369,0
Ref_104370,0
Ref_104371,0
Ref_104372,0
Ref_104373,0
Ref_104374,0
Ref_104375,0
Ref_104376,0
Ref_104377,0
Ref_104378,0
Ref_104379,1
Ref_104380,0
Ref_104381,0
Ref_104382,0
Ref_104383,0
Ref_104384,0
Ref_104385,0
Ref_104386,0
Ref_104387,0
Ref_104388,0
Ref_104389,0
Ref_104390,0
Ref_104391,0
Ref_104392,0
Ref_104393,0
Ref_104394,0
Ref_104395,0
Ref_104396,0
Ref_104397,0
Ref_104398,0
Ref_104399,0
Ref_104400,0
Ref_104401,0
Ref_104402,0
Ref_104403,0
Ref_104404,0
Ref_104405,0
Ref_104406,0
Ref_104407,0
Ref_104408,0
Ref_104409,0
Ref_104410,0
Ref_104411,0
Ref_104412,0
Ref_104413,0
Ref_104414,0
Ref_104415,0
Ref_104416,0
Ref_104417,0
Ref_104418,0
Ref_104419,0
Ref_104420,0
Ref_104421,0
Ref_104422,0
Ref_104423,0
Ref_104424,0
Ref_104425,0
Ref_104426,0
Ref_104427,0
Ref_104428,0
Ref_104429,0
Ref_104430,0
Ref_104431,0
Ref_104432,0
Ref_104433,0
Ref_104434,0
Ref_104435,0
Ref_104436,0
Ref_104437,0
Ref_104438,0
Ref_104439,0
Ref_104440,0
Ref_104441,0
Ref_104442,0
Ref_104443,0
Ref_104444,0
Ref_104445,0
Ref_104446,0
Ref_104447,0
Ref_104448,0
Ref_104449,0
Ref_104450,0
Ref_104451,0
Ref_104452,0
Ref_104453,0
Ref_104454,0
Ref_104455,0
Ref_104456,0
Ref_104457,0
Ref_104458,1
Ref_104459,1
Ref_104460,0
Ref_104461,0
Ref_104462,0
Ref_104463,0
Ref_104464,0
Ref_104465,1
Ref_104466,0
Ref_104467,0
Ref_104468,0
Ref_104469,0
Ref_104470,0
Ref_104471,0
Ref_104472,0
Ref_104473,0
Ref_104474,0
Ref_104475,1
Ref_104476,0
Ref_104477,0
Ref_104478,0
Ref_104479,0
Ref_104480,0
Ref_104481,0
Ref_104482,0
Ref_104483,0
Ref_104484,0
Ref_104485,0
Ref_104486,0
Ref_104487,0
Ref_104488,0
Ref_104489,0
Ref_104490,0
Ref_104491,0
Ref_104492,0
Ref_104493,0
Ref_104494,0
Ref_104495,0
Ref_104496,0
Ref_104497,5
Ref_104498,0
Ref_104499,0
Ref_104500,0
Ref_104501,0
Ref_104502,0
Ref_104503,0
Ref_104504,0
Ref_104505,0
Ref_104506,0
Ref_104507,0
Ref_104508,0
Ref_104509,0
Ref_104510,1
Ref_104511,0
Ref_104512,0
Ref_104513,0
Ref_104514,0
Ref_104515,0
Ref_104516,0
Ref_104517,0
Ref_104518,0
Ref_104519,0
Ref_104520,0
Ref_104521,0
Ref_104522,0
Ref_104523,0
Ref_104524,0
Ref_104525,0
Ref_104526,0
Ref_104527,0
Ref_104528,0
Ref_104529,0
Ref_104530,0
Ref_104531,0
Ref_104532,0
Ref_104533,0
Ref_104534,0
Ref_104535,0
Ref_104536,2
Ref_104537,0
Ref_104538,0
Ref_104539,0
Ref_104540,0
Ref_104541,0
Ref_104542,0
Ref_104543,0
Ref_104544,1
Ref_104545,0
Ref_104546,0
Ref_104547,0
Ref_104548,0
Ref_104549,0
Ref_104550,0
Ref_104551,0
Ref_104552,0
Ref_104553,0
Ref_104554,0
Ref_104555,0
Ref_104556,0
Ref_104557,0
Ref_104558,0
Ref_104559,0
Ref_104560,0
Ref_104561,0
Ref_104562,0
Ref_104563,0
Ref_104564,0
Ref_104565,0
Ref_104566,0
Ref_104567,0
Ref_104568,0
Ref_104569,0
Ref_104570,0
Ref_104571,0
Ref_104572,0
Ref_104573,0
Ref_104574,0
Ref_104575,0
Ref_104576,0
Ref_104577,0
Ref_104578,0
Ref_104579,0
Ref_104580,0
Ref_104581,0
Ref_104582,0
Ref_104583,0
Ref_104584,0
Ref_104585,0
Ref_104586,0
Ref_104587,0
Ref_104588,0
Ref_104589,0
Ref_104590,0
Ref_104591,0
Ref_104592,0
Ref_104593,0
Ref_104594,0
Ref_104595,0
Ref_104596,0
Ref_104597,0
Ref_104598,0
Ref_104599,0
Ref_104600,0
Ref_104601,0
Ref_104602,0
Ref_104603,0
Ref_104604,0
Ref_104605,0
Ref_104606,0
Ref_104607,0
Ref_104608,0
Ref_104609,0
Ref_104610,0
Ref_104611,0
Ref_104612,0
Ref_104613,0
Ref_104614,1
Ref_104615,0
Ref_104616,0
Ref_104617,0
Ref_104618,0
Ref_104619,0
Ref_104620,0
Ref_104621,0
Ref_104622,0
Ref_104623,0
Ref_104624,0
Ref_104625,0
Ref_104626,1
Ref_104627,0
Ref_104628,0
Ref_104629,0
Ref_104630,0
Ref_104631,0
Ref_104632,0
Ref_104633,0
Ref_104634,0
Ref_104635,0
Ref_104636,0
Ref_104637,0
Ref_104638,0
Ref_104639,0
Ref_104640,0
Ref_104641,0
Ref_104642,0
Ref_104643,0
Ref_104644,0
Ref_104645,0
Ref_104646,0
Ref_104647,0
Ref_104648,0
Ref_104649,0
Ref_104650,0
Ref_104651,0
Ref_104652,0
Ref_104653,0
Ref_104654,0
Ref_104655,0
Ref_104656,0
Ref_104657,0
Ref_104658,0
Ref_104659,0
Ref_104660,0
Ref_104661,1
Ref_104662,0
Ref_104663,0
Ref_104664,0
Ref_104665,0
Ref_104666,0
Ref_104667,0
Ref_104668,0
Ref_104669,0
Ref_104670,0
Ref_104671,0
Ref_104672,0
Ref_104673,0
Ref_104674,0
Ref_104675,0
Ref_104676,0
Ref_104677,0
Ref_104678,0
Ref_104679,0
Ref_104680,0
Ref_104681,0
Ref_104682,0
Ref_104683,0
Ref_104684,0
Ref_104685,0
Ref_104686,0
Ref_104687,0
Ref_104688,0
Ref_104689,0
Ref_104690,0
Ref_104691,0
Ref_104692,0
Ref_104693,0
Ref_104694,0
Ref_104695,0
Ref_104696,0
Ref_104697,0
Ref_104698,0
Ref_104699,0
Ref_104700,0
Ref_104701,0
Ref_104702,0
Ref_104703,0
Ref_104704,0
Ref_104705,0
Ref_104706,0
Ref_104707,0
Ref_104708,1
Ref_104709,0
Ref_104710,0
Ref_104711,0
Ref_104712,0
Ref_104713,0
Ref_104714,0
Ref_104715,0
Ref_104716,0
Ref_104717,0
Ref_104718,0
Ref_104719,0
Ref_104720,0
Ref_104721,0
Ref_104722,0
Ref_104723,0
Ref_104724,0
Ref_104725,0
Ref_104726,0
Ref_104727,0
Ref_104728,0
Ref_104729,0
Ref_104730,0
Ref_104731,0
Ref_104732,0
Ref_104733,0
Ref_104734,0
Ref_104735,0
Ref_104736,0
Ref_104737,0
Ref_104738,0
Ref_104739,0
Ref_104740,0
Ref_104741,0
Ref_104742,0
Ref_104743,0
Ref_104744,0
Ref_104745,0
Ref_104746,0
Ref_104747,0
Ref_104748,0
Ref_104749,0
Ref_104750,0
Ref_104751,0
Ref_104752,0
Ref_104753,0
Ref_104754,0
Ref_104755,0
Ref_104756,0
Ref_104757,0
Ref_104758,0
Ref_104759,0
Ref_104760,0
Ref_104761,0
Ref_104762,0
Ref_104763,0
Ref_104764,0
Ref_104765,0
Ref_104766,0
Ref_104767,0
Ref_104768,0
Ref_104769,0
Ref_104770,0
Ref_104771,0
Ref_104772,0
Ref_104773,0
Ref_104774,0
Ref_104775,0
Ref_104776,0
Ref_104777,0
Ref_104778,0
Ref_104779,0
Ref_104780,0
Ref_104781,0
Ref_104782,0
Ref_104783,0
Ref_104784,0
Ref_104785,0
Ref_104786,0
Ref_104787,0
Ref_104788,0
Ref_104789,0
Ref_104790,0
Ref_104791,0
Ref_104792,0
Ref_104793,0
Ref_104794,0
Ref_104795,0
Ref_104796,0
Ref_104797,0
Ref_104798,0
Ref_104799,0
Ref_104800,1
Ref_104801,0
Ref_104802,0
Ref_104803,0
Ref_104804,0
Ref_104805,0
Ref_104806,0
Ref_104807,0
Ref_104808,0
Ref_104809,0
Ref_104810,0
Ref_104811,0
Ref_104812,0
Ref_104813,0
Ref_104814,0
Ref_104815,0
Ref_104816,0
Ref_104817,0
Ref_104818,1
Ref_104819,0
Ref_104820,0
Ref_104821,0
Ref_104822,0
Ref_104823,0
Ref_104824,0
Ref_104825,0
Ref_104826,0
Ref_104827,0
Ref_104828,0
Ref_104829,0
Ref_104830,1
Ref_104831,0
Ref_104832,0
Ref_104833,0
Ref_104834,0
Ref_104835,0
Ref_104836,0
Ref_104837,0
Ref_104838,0
Ref_104839,0
Ref_104840,0
Ref_104841,0
Ref_104842,0
Ref_104843,0
Ref_104844,0
Ref_104845,0
Ref_104846,0
Ref_104847,0
Ref_104848,0
Ref_104849,0
Ref_104850,0
Ref_104851,0
Ref_104852,0
Ref_104853,0
Ref_104854,0
Ref_104855,0
Ref_104856,0
Ref_104857,0
Ref_104858,0
Ref_104859,0
Ref_104860,0
Ref_104861,0
Ref_104862,0
Ref_104863,1
Ref_104864,0
Ref_104865,0
Ref_104866,0
Ref_104867,0
Ref_104868,0
Ref_104869,0
Ref_104870,0
Ref_104871,0
Ref_104872,0
Ref_104873,0
Ref_104874,0
Ref_104875,0
Ref_104876,0
Ref_104877,0
Ref_104878,0
Ref_104879,0
Ref_104880,0
Ref_104881,0
Ref_104882,0
Ref_104883,0
Ref_104884,0
Ref_104885,0
Ref_104886,0
Ref_104887,0
Ref_104888,0
Ref_104889,0
Ref_104890,0
Ref_104891,0
Ref_104892,0
Ref_104893,0
Ref_104894,0
Ref_104895,0
Ref_104896,0
Ref_104897,0
Ref_104898,0
Ref_104899,0
Ref_104900,0
Ref_104901,0
Ref_104902,0
Ref_104903,0
Ref_104904,0
Ref_104905,0
Ref_104906,0
Ref_104907,0
Ref_104908,0
Ref_104909,0
Ref_104910,0
Ref_104911,0
Ref_104912,0
Ref_104913,0
Ref_104914,0
Ref_104915,0
Ref_104916,0
Ref_104917,0
Ref_104918,0
Ref_104919,0
Ref_104920,0
Ref_104921,0
Ref_104922,0
Ref_104923,0
Ref_104924,0
Ref_104925,0
Ref_104926,0
Ref_104927,0
Ref_104928,0
Ref_104929,0
Ref_104930,0
Ref_104931,0
Ref_104932,0
Ref_104933,0
Ref_104934,0
Ref_104935,0
Ref_104936,0
Ref_104937,0
Ref_104938,0
Ref_104939,0
Ref_104940,0
Ref_104941,0
Ref_104942,0
Ref_104943,0
Ref_104944,0
Ref_104945,0
Ref_104946,0
Ref_104947,1
Ref_104948,0
Ref_104949,0
Ref_104950,0
Ref_104951,0
Ref_104952,0
Ref_104953,0
Ref_104954,0
Ref_104955,0
Ref_104956,0
Ref_104957,0
Ref_104958,0
Ref_104959,0
Ref_104960,0
Ref_104961,0
Ref_104962,0
Ref_104963,0
Ref_104964,0
Ref_104965,0
Ref_104966,0
Ref_104967,1
Ref_104968,0
Ref_104969,0
Ref_104970,0
Ref_104971,0
Ref_104972,0
Ref_104973,0
Ref_104974,0
Ref_104975,0
Ref_104976,0
Ref_104977,0
Ref_104978,0
Ref_104979,0
Ref_104980,0
Ref_104981,0
Ref_104982,0
Ref_104983,0
Ref_104984,0
Ref_104985,0
Ref_104986,0
Ref_104987,1
Ref_104988,0
Ref_104989,0
Ref_104990,0
Ref_104991,0
Ref_104992,0
Ref_104993,0
Ref_104994,0
Ref_104995,0
Ref_104996,0
Ref_104997,0
Ref_104998,0
Ref_104999,0
Ref_105000,0
Ref_105001,0
Ref_105002,0
Ref_105003,0
Ref_105004,0
Ref_105005,0
Ref_105006,0
Ref_105007,0
Ref_105008,0
Ref_105009,0
Ref_105010,0
Ref_105011,0
Ref_105012,0
Ref_105013,0
Ref_105014,0
Ref_105015,0
Ref_105016,0
